order_date,shipment_date,region,city,product,category,segment,department,customer_type,quantity,revenue,cost,discount,shipping_cost
2024-03-06,2024-03-16,East,Patna,Monitor,Electronics,Consumer,Operations,Returning,17,682805.0,684848.57,0.2,2043.57
2025-02-17,2025-02-25,West,Mumbai,Shoes,Clothing,Corporate,Sales,VIP,17,55148.0,51342.78,0.16,1158.1
2025-04-30,2025-05-10,South,Chennai,Rice,Grocery,Consumer,Sales,Returning,9,8910.0,7064.87,0.01,916.97
2024-08-05,2024-08-11,North,Chandigarh,Coffee,Grocery,Consumer,Marketing,Returning,10,6470.0,6116.87,0.05,1134.97
2024-02-27,2024-03-04,North,Chandigarh,Jacket,Clothing,Home Office,Sales,VIP,2,5072.0,4178.26,0.03,374.26
2024-12-18,2024-12-28,South,Hyderabad,Snacks,Grocery,Corporate,Marketing,Returning,8,1756.8,2410.87,0.02,1181.11
2025-04-19,2025-04-24,South,Hyderabad,Monitor,Electronics,Home Office,Sales,Returning,14,577668.0,441021.08,0.08,1993.4
2024-11-11,2024-11-20,North,Chandigarh,Smartphone,Electronics,Home Office,Marketing,Returning,18,1533232.8,1365301.3,0.17,724.11
2024-07-23,2024-07-26,West,Pune,Sofa,Furniture,Home Office,Sales,VIP,10,53310.0,41817.14,0.01,1301.54
2024-04-23,2024-04-27,South,Chennai,Shoes,Clothing,Home Office,Marketing,New,1,2310.0,4198.28,0.18,2211.68
2025-04-21,2025-04-30,West,Ahmedabad,Coffee,Grocery,Home Office,Finance,Returning,1,809.0,1349.16,0.25,540.16
2024-12-04,2024-12-14,West,Mumbai,Cabinet,Furniture,Corporate,Finance,New,3,132786.0,110512.78,0.06,2956.12
2024-03-20,2024-03-30,East,Bhubaneswar,Jacket,Clothing,Corporate,Finance,New,19,76665.0,84499.38,0.3,167.88
2024-11-06,2024-11-08,East,Patna,Milk,Grocery,Corporate,Operations,Returning,4,1564.8,2135.87,0.17,618.01
2025-04-06,2025-04-16,South,Hyderabad,Snacks,Grocery,Corporate,Operations,Returning,9,13140.0,15367.69,0.27,2884.69
2024-05-26,2024-06-03,East,Patna,Milk,Grocery,Corporate,Finance,Returning,6,4140.0,5818.61,0.0,2506.61
2024-07-29,2024-08-02,West,Ahmedabad,Chair,Furniture,Corporate,Finance,Returning,1,19692.0,21507.32,0.19,2996.84
2024-02-16,2024-02-22,West,Mumbai,Jeans,Clothing,Consumer,Finance,VIP,1,4688.0,6545.58,0.06,2748.3
2024-03-08,2024-03-13,West,Pune,Desk,Furniture,Corporate,Operations,Returning,3,21072.0,19564.72,0.14,810.64
2025-03-04,2025-03-10,West,Mumbai,Cabinet,Furniture,Home Office,Sales,VIP,6,211746.0,207471.49,0.22,2077.87
2025-03-28,2025-04-06,West,Ahmedabad,Snacks,Grocery,Consumer,Finance,Returning,4,4336.0,4609.38,0.25,273.38
2025-02-07,2025-02-09,West,Ahmedabad,Tablet,Electronics,Corporate,Finance,Returning,4,98268.0,79911.79,0.05,1297.39
2024-06-17,2024-06-19,East,Kolkata,Cabinet,Furniture,Consumer,Marketing,New,15,558225.0,492194.35,0.08,956.35
2024-01-19,2024-01-22,West,Pune,Coffee,Grocery,Home Office,Marketing,VIP,5,2760.0,4521.86,0.26,1734.26
2024-05-30,2024-06-02,East,Bhubaneswar,Sofa,Furniture,Corporate,Finance,VIP,5,120790.0,119763.31,0.19,181.21
2024-07-05,2024-07-14,South,Hyderabad,Jeans,Clothing,Home Office,Sales,Returning,17,32215.0,29829.74,0.19,1802.69
2024-09-03,2024-09-06,East,Patna,Shoes,Clothing,Corporate,Operations,VIP,16,9856.0,11737.34,0.28,1092.86
2024-04-10,2024-04-16,East,Kolkata,Desk,Furniture,Corporate,Sales,VIP,16,92784.0,81409.42,0.07,687.34
2024-10-10,2024-10-19,North,Chandigarh,Tablet,Electronics,Home Office,Sales,Returning,18,1559239.2,1388542.01,0.17,819.12
2024-01-21,2024-01-31,East,Patna,Desk,Furniture,Consumer,Finance,New,9,208656.0,181953.17,0.06,2509.01
2024-10-26,2024-11-05,North,Delhi,T-Shirt,Clothing,Consumer,Operations,New,16,94041.6,90364.21,0.23,1024.69
2024-04-11,2024-04-13,North,Delhi,Rice,Grocery,Corporate,Sales,Returning,18,12852.0,13225.25,0.17,1786.97
2024-05-08,2024-05-15,North,Lucknow,Milk,Grocery,Home Office,Finance,New,20,15460.0,15041.38,0.15,1591.18
2024-08-13,2024-08-15,East,Bhubaneswar,Sofa,Furniture,Corporate,Marketing,VIP,6,32562.0,36957.05,0.29,1464.47
2025-04-18,2025-04-26,South,Bangalore,Monitor,Electronics,Home Office,Marketing,New,11,624844.0,444411.47,0.03,772.23
2024-12-16,2024-12-21,East,Patna,Jacket,Clothing,Home Office,Finance,New,20,75648.0,66306.38,0.06,1249.1
2024-10-31,2024-11-07,South,Bangalore,Sofa,Furniture,Home Office,Finance,VIP,9,240040.8,224413.23,0.25,1175.29
2024-10-15,2024-10-22,East,Bhubaneswar,Jacket,Clothing,Corporate,Marketing,Returning,14,16010.4,17005.04,0.11,2435.58
2025-03-02,2025-03-08,West,Pune,Smartphone,Electronics,Consumer,Marketing,Returning,1,36092.0,35447.79,0.17,2243.15
2024-03-23,2024-03-29,South,Hyderabad,Coffee,Grocery,Consumer,Sales,New,16,27184.0,26016.54,0.2,2094.62
2024-11-23,2024-11-29,West,Mumbai,Shoes,Clothing,Consumer,Sales,New,9,44161.2,38563.75,0.09,1468.34
2024-04-12,2024-04-21,North,Chandigarh,Milk,Grocery,Consumer,Marketing,VIP,3,3816.0,5374.08,0.16,2016.0
2025-04-08,2025-04-16,East,Patna,Smartphone,Electronics,Consumer,Marketing,Returning,7,189469.0,179166.6,0.14,1065.74
2024-07-21,2024-07-29,East,Bhubaneswar,Smartphone,Electronics,Consumer,Finance,Returning,2,139008.0,154091.88,0.3,1183.08
2024-02-04,2024-02-06,West,Mumbai,Shoes,Clothing,Corporate,Marketing,VIP,19,92264.0,93895.63,0.24,2554.27
2024-08-26,2024-09-03,North,Lucknow,Milk,Grocery,Consumer,Finance,Returning,5,2360.0,3233.05,0.19,1085.45
2024-01-05,2024-01-09,West,Mumbai,Coffee,Grocery,Consumer,Finance,New,11,20372.0,18761.2,0.07,2056.16
2025-03-20,2025-03-30,East,Patna,Milk,Grocery,Home Office,Marketing,VIP,5,3655.0,3282.8,0.05,176.05
2024-12-02,2024-12-06,North,Delhi,T-Shirt,Clothing,Corporate,Marketing,New,7,33390.0,29145.75,0.07,2767.65
2024-08-15,2024-08-19,East,Kolkata,Cabinet,Furniture,Consumer,Finance,New,13,445666.0,385608.61,0.06,2335.85
2025-04-26,2025-05-04,North,Delhi,Chair,Furniture,Consumer,Operations,New,20,515340.0,402328.49,0.06,363.29
2024-07-13,2024-07-20,East,Bhubaneswar,T-Shirt,Clothing,Corporate,Sales,New,13,44265.0,50332.15,0.28,2525.95
2024-11-25,2024-12-02,West,Ahmedabad,Jeans,Clothing,Home Office,Sales,VIP,16,60441.6,48570.95,0.04,822.09
2024-02-01,2024-02-11,North,Delhi,Desk,Furniture,Home Office,Finance,New,7,169449.0,142893.86,0.12,556.7
2024-01-16,2024-01-24,South,Bangalore,Desk,Furniture,Corporate,Sales,New,7,220171.0,206662.58,0.25,1903.55
2025-03-22,2025-03-25,North,Delhi,T-Shirt,Clothing,Corporate,Sales,VIP,14,67228.0,51908.88,0.05,143.32
2024-07-31,2024-08-09,South,Bangalore,Rice,Grocery,Consumer,Finance,Returning,15,16125.0,15940.86,0.14,2718.36
2025-03-01,2025-03-11,South,Chennai,T-Shirt,Clothing,Corporate,Finance,VIP,7,33012.0,30884.57,0.24,513.53
2024-04-25,2024-04-30,North,Lucknow,Monitor,Electronics,Corporate,Sales,New,6,377058.0,382866.81,0.29,2038.23
2025-01-12,2025-01-13,East,Kolkata,Shoes,Clothing,Corporate,Operations,VIP,13,27573.0,23998.83,0.0,1940.43
2025-03-15,2025-03-21,South,Bangalore,Coffee,Grocery,Consumer,Finance,Returning,7,3773.0,3955.99,0.14,862.13
2024-06-23,2024-07-01,West,Mumbai,Jacket,Clothing,Corporate,Operations,Returning,18,59472.0,54402.56,0.16,283.04
2025-02-28,2025-03-02,East,Bhubaneswar,Smartphone,Electronics,Consumer,Operations,Returning,4,204300.0,185282.44,0.1,1412.44
2025-03-06,2025-03-10,North,Lucknow,Cabinet,Furniture,Home Office,Operations,New,1,28195.0,28517.61,0.23,1732.36
2024-03-22,2024-03-24,North,Lucknow,Jeans,Clothing,Home Office,Operations,Returning,6,10470.0,12338.03,0.28,1868.03
2025-05-12,2025-05-19,South,Chennai,Monitor,Electronics,Corporate,Finance,VIP,16,730736.0,701607.59,0.28,101.03
2025-01-21,2025-01-28,East,Patna,Jeans,Clothing,Home Office,Sales,New,5,9060.0,12807.12,0.29,2931.72
2025-03-03,2025-03-09,South,Chennai,Cabinet,Furniture,Corporate,Operations,New,3,69306.0,57650.14,0.12,2205.34
2024-01-06,2024-01-08,South,Bangalore,Milk,Grocery,Home Office,Marketing,Returning,17,28560.0,26313.42,0.19,1466.22
2024-06-23,2024-06-28,West,Pune,Monitor,Electronics,Consumer,Sales,VIP,2,80004.0,73000.0,0.14,1796.44
2025-03-21,2025-03-29,West,Pune,Chair,Furniture,Consumer,Marketing,New,14,121968.0,122071.38,0.23,2542.74
2024-02-12,2024-02-13,East,Bhubaneswar,Shoes,Clothing,Home Office,Marketing,Returning,4,9952.0,11268.54,0.15,1814.14
2024-11-04,2024-11-06,East,Kolkata,Snacks,Grocery,Home Office,Finance,New,19,7752.0,9241.66,0.29,791.98
2024-10-20,2024-10-29,West,Pune,Tablet,Electronics,Home Office,Finance,Returning,2,183878.4,188282.48,0.27,726.51
2025-01-08,2025-01-16,South,Bangalore,T-Shirt,Clothing,Corporate,Finance,New,9,30474.0,25533.0,0.08,2372.76
2024-07-24,2024-07-30,East,Bhubaneswar,Jeans,Clothing,Consumer,Marketing,VIP,6,7368.0,8365.76,0.11,1660.88
2024-07-26,2024-08-01,South,Chennai,T-Shirt,Clothing,Home Office,Sales,VIP,20,72700.0,57403.45,0.08,2151.45
2024-01-09,2024-01-11,East,Bhubaneswar,Coffee,Grocery,Consumer,Operations,Returning,7,10738.0,11589.61,0.19,958.99
2024-11-02,2024-11-09,South,Chennai,Smartphone,Electronics,Consumer,Sales,VIP,9,265161.6,214900.93,0.12,2771.65
2025-02-26,2025-02-27,North,Lucknow,T-Shirt,Clothing,Corporate,Operations,Returning,8,21936.0,21600.74,0.15,2516.42
2024-01-07,2024-01-12,South,Bangalore,Cabinet,Furniture,Home Office,Operations,New,8,50888.0,42932.61,0.13,1713.33
2024-05-13,2024-05-19,South,Chennai,Cabinet,Furniture,Home Office,Finance,VIP,9,263367.0,253612.97,0.28,780.65
2024-10-23,2024-10-26,East,Kolkata,Sofa,Furniture,Home Office,Operations,VIP,4,183628.8,165870.67,0.09,2441.04
2025-03-04,2025-03-05,South,Hyderabad,Jeans,Clothing,Corporate,Marketing,VIP,15,68580.0,58413.98,0.13,2864.18
2024-03-16,2024-03-18,South,Bangalore,Rice,Grocery,Corporate,Finance,VIP,12,23232.0,23078.28,0.22,2169.48
2024-10-02,2024-10-07,West,Pune,Cabinet,Furniture,Consumer,Finance,Returning,11,505414.8,498249.02,0.23,2942.52
2024-11-10,2024-11-12,East,Kolkata,Tablet,Electronics,Home Office,Sales,New,17,859084.8,938746.26,0.29,2343.83
2024-02-15,2024-02-17,South,Bangalore,Monitor,Electronics,Home Office,Sales,Returning,13,684021.0,609280.37,0.21,501.68
2024-08-08,2024-08-13,East,Kolkata,Tablet,Electronics,Corporate,Operations,VIP,16,335136.0,289335.44,0.06,1118.48
2025-03-26,2025-04-05,North,Chandigarh,Rice,Grocery,Home Office,Marketing,New,2,590.0,3348.74,0.05,2894.44
2024-10-15,2024-10-21,North,Delhi,Shoes,Clothing,Corporate,Sales,VIP,3,7358.4,7323.32,0.19,627.18
2024-03-31,2024-04-08,South,Chennai,Smartphone,Electronics,Home Office,Marketing,VIP,6,289488.0,254666.91,0.19,2812.35
2024-09-22,2024-09-25,North,Chandigarh,T-Shirt,Clothing,Corporate,Operations,VIP,4,7084.0,9903.67,0.28,2819.67
2024-03-13,2024-03-17,West,Pune,Laptop,Electronics,Corporate,Operations,Returning,16,437488.0,339814.56,0.02,2948.8
2024-10-15,2024-10-25,West,Ahmedabad,Laptop,Electronics,Home Office,Marketing,VIP,18,1062460.8,861622.17,0.06,1028.92
2024-02-12,2024-02-20,West,Mumbai,Shoes,Clothing,Corporate,Finance,Returning,1,3133.0,4047.25,0.15,1227.55
2025-04-01,2025-04-11,West,Pune,Laptop,Electronics,Consumer,Sales,Returning,19,960868.0,730440.77,0.01,181.09
2025-03-23,2025-03-30,East,Bhubaneswar,Sofa,Furniture,Home Office,Sales,VIP,17,283628.0,283857.69,0.2,229.69
2024-12-31,2025-01-04,South,Bangalore,Milk,Grocery,Consumer,Marketing,New,16,38169.6,32864.91,0.11,2710.93
2024-07-18,2024-07-22,North,Chandigarh,Smartphone,Electronics,Home Office,Marketing,New,12,901608.0,686035.98,0.04,813.9
2024-12-19,2024-12-20,East,Bhubaneswar,Jeans,Clothing,Home Office,Marketing,Returning,14,60295.2,63959.5,0.25,649.54
2024-12-05,2024-12-09,West,Pune,Monitor,Electronics,Consumer,Finance,New,3,204426.0,210031.28,0.27,1516.76
2025-01-01,2025-01-08,South,Hyderabad,Jeans,Clothing,Home Office,Marketing,VIP,10,28320.0,24486.63,0.17,414.63
2024-03-06,2024-03-15,North,Chandigarh,Chair,Furniture,Home Office,Finance,New,2,72758.0,59994.79,0.07,2515.97
2025-01-13,2025-01-16,South,Bangalore,Smartphone,Electronics,Corporate,Marketing,Returning,15,811875.0,789847.54,0.29,2328.79
2024-06-28,2024-07-06,East,Kolkata,Smartphone,Electronics,Corporate,Marketing,New,7,518588.0,441746.04,0.05,946.24
2025-03-22,2025-03-30,North,Delhi,Desk,Furniture,Corporate,Finance,New,3,63321.0,56871.44,0.17,515.75
2025-01-03,2025-01-06,East,Kolkata,Laptop,Electronics,Corporate,Sales,VIP,11,431992.0,359330.98,0.03,777.62
2025-01-25,2025-01-26,West,Mumbai,Monitor,Electronics,Home Office,Sales,New,19,964345.0,965826.64,0.25,1481.64
2024-09-08,2024-09-18,West,Pune,Snacks,Grocery,Home Office,Operations,VIP,9,17838.0,19612.01,0.27,1417.25
2024-05-11,2024-05-14,East,Kolkata,Sofa,Furniture,Home Office,Operations,Returning,12,76464.0,68276.37,0.09,223.41
2025-04-27,2025-05-04,West,Ahmedabad,Cabinet,Furniture,Consumer,Marketing,New,14,453264.0,406266.85,0.14,2861.89
2025-01-05,2025-01-14,West,Pune,Jacket,Clothing,Home Office,Finance,New,7,14448.0,14336.34,0.06,2633.46
2024-07-20,2024-07-23,East,Bhubaneswar,Coffee,Grocery,Home Office,Marketing,New,16,31232.0,35139.88,0.25,2346.28
2024-07-15,2024-07-24,West,Mumbai,Desk,Furniture,Corporate,Operations,VIP,14,476434.0,387656.98,0.06,1745.44
2024-07-29,2024-08-04,South,Chennai,Cabinet,Furniture,Home Office,Operations,New,15,203340.0,177186.24,0.18,2313.84
2025-04-16,2025-04-17,North,Lucknow,Laptop,Electronics,Consumer,Sales,New,11,779636.0,649354.27,0.11,2256.39
2025-04-08,2025-04-16,South,Chennai,Tablet,Electronics,Home Office,Marketing,VIP,16,595056.0,424219.23,0.03,1729.47
2024-10-14,2024-10-23,South,Bangalore,Rice,Grocery,Home Office,Finance,New,16,6374.4,6134.74,0.2,525.27
2024-09-01,2024-09-04,West,Mumbai,Smartphone,Electronics,Corporate,Finance,Returning,1,53415.0,50539.07,0.17,1397.27
2024-03-31,2024-04-03,North,Chandigarh,Jacket,Clothing,Consumer,Marketing,New,20,34480.0,37563.41,0.3,2393.81
2024-11-04,2024-11-12,South,Hyderabad,Jacket,Clothing,Home Office,Sales,Returning,1,2260.8,2782.02,0.26,656.87
2024-11-28,2024-12-02,East,Patna,Monitor,Electronics,Corporate,Operations,New,10,386916.0,315676.95,0.01,2274.99
2025-03-22,2025-04-01,West,Ahmedabad,Tablet,Electronics,Home Office,Sales,New,1,63145.0,52610.8,0.06,1463.35
2025-03-13,2025-03-20,West,Mumbai,Shoes,Clothing,Corporate,Marketing,VIP,14,22176.0,23212.63,0.22,1701.91
2025-04-12,2025-04-18,West,Pune,T-Shirt,Clothing,Corporate,Sales,VIP,17,11696.0,11549.82,0.04,2309.98
2025-02-14,2025-02-18,South,Bangalore,Sofa,Furniture,Consumer,Operations,VIP,3,29826.0,22721.94,0.0,2440.26
2024-03-03,2024-03-04,North,Delhi,Coffee,Grocery,Home Office,Sales,VIP,5,1435.0,1714.5,0.22,365.6
2024-06-13,2024-06-22,West,Ahmedabad,Desk,Furniture,Consumer,Sales,Returning,7,125510.0,121950.31,0.21,1460.71
2024-05-14,2024-05-17,North,Chandigarh,Chair,Furniture,Consumer,Operations,New,18,313344.0,298322.58,0.23,645.78
2024-07-30,2024-08-08,East,Kolkata,Cabinet,Furniture,Home Office,Marketing,VIP,10,329520.0,297366.24,0.1,798.24
2024-02-02,2024-02-10,North,Lucknow,Jacket,Clothing,Consumer,Sales,New,12,48276.0,47119.98,0.2,2706.06
2024-12-14,2024-12-24,West,Mumbai,Tablet,Electronics,Home Office,Marketing,VIP,3,188290.8,164381.89,0.11,2451.8
2024-10-27,2024-10-30,East,Bhubaneswar,Shoes,Clothing,Corporate,Operations,New,2,9254.4,10850.33,0.26,1040.67
2025-01-19,2025-01-26,West,Pune,Snacks,Grocery,Consumer,Operations,VIP,14,23996.0,23366.91,0.1,2970.31
2024-10-30,2024-11-02,South,Chennai,T-Shirt,Clothing,Corporate,Operations,New,7,31122.0,23486.05,0.04,1078.21
2024-04-07,2024-04-15,North,Chandigarh,Milk,Grocery,Corporate,Marketing,New,20,19820.0,20383.48,0.28,563.48
2024-05-28,2024-05-31,North,Chandigarh,Laptop,Electronics,Corporate,Finance,VIP,8,391976.0,343894.0,0.15,2874.88
2024-03-07,2024-03-16,South,Chennai,Shoes,Clothing,Home Office,Sales,VIP,10,15490.0,14639.72,0.17,1473.22
2024-12-18,2024-12-22,North,Chandigarh,Shoes,Clothing,Consumer,Operations,Returning,11,36933.6,32687.62,0.1,2402.07
2024-09-07,2024-09-17,South,Bangalore,Jeans,Clothing,Home Office,Operations,New,16,49072.0,47341.7,0.26,1214.02
2024-11-04,2024-11-09,South,Hyderabad,T-Shirt,Clothing,Home Office,Finance,Returning,3,7495.2,8985.16,0.23,2164.53
2024-07-01,2024-07-11,East,Kolkata,Milk,Grocery,Consumer,Sales,Returning,16,12080.0,12487.09,0.15,1011.09
2025-03-29,2025-04-02,South,Hyderabad,Chair,Furniture,Corporate,Sales,VIP,17,646646.0,596240.99,0.24,1326.67
2024-01-15,2024-01-22,North,Chandigarh,Jeans,Clothing,Consumer,Marketing,New,3,5127.0,6375.84,0.19,1710.27
2024-12-27,2025-01-06,West,Pune,Tablet,Electronics,Corporate,Marketing,New,15,605916.0,630611.99,0.29,459.35
2024-07-11,2024-07-20,East,Patna,Coffee,Grocery,Consumer,Marketing,VIP,1,910.0,2651.44,0.05,1877.94
2024-01-29,2024-02-01,North,Lucknow,Jacket,Clothing,Home Office,Sales,VIP,16,26336.0,20325.81,0.03,573.81
2024-06-24,2024-06-26,South,Bangalore,Jacket,Clothing,Corporate,Sales,Returning,16,76768.0,68036.53,0.19,1248.37
2025-01-25,2025-01-30,South,Hyderabad,Smartphone,Electronics,Corporate,Operations,New,8,245440.0,215654.93,0.19,2122.13
2024-09-13,2024-09-19,West,Mumbai,Smartphone,Electronics,Consumer,Operations,New,11,444356.0,436996.34,0.23,1527.46
2024-04-27,2024-05-07,West,Ahmedabad,Laptop,Electronics,Consumer,Sales,New,16,247488.0,251539.41,0.26,1576.53
2025-01-16,2025-01-26,South,Chennai,Desk,Furniture,Home Office,Sales,VIP,10,295300.0,216253.6,0.05,684.6
2024-11-29,2024-12-04,East,Bhubaneswar,Sofa,Furniture,Corporate,Finance,New,15,615582.0,566971.45,0.12,636.01
2024-12-11,2024-12-15,North,Chandigarh,Smartphone,Electronics,Consumer,Marketing,VIP,19,1564057.2,1159318.07,0.02,1915.74
2025-03-16,2025-03-22,East,Kolkata,Tablet,Electronics,Consumer,Operations,New,7,334187.0,369450.96,0.3,1845.26
2024-11-11,2024-11-13,South,Chennai,Coffee,Grocery,Home Office,Operations,New,1,2226.0,2408.95,0.0,895.27
2024-01-28,2024-02-03,North,Chandigarh,Snacks,Grocery,Home Office,Operations,New,7,11333.0,11427.03,0.26,320.69
2024-03-13,2024-03-18,West,Ahmedabad,Tablet,Electronics,Consumer,Sales,Returning,15,1139340.0,1073841.63,0.19,2862.03
2024-04-30,2024-05-08,North,Chandigarh,Chair,Furniture,Consumer,Sales,VIP,19,435100.0,406134.2,0.21,1491.2
2024-01-20,2024-01-28,South,Bangalore,Monitor,Electronics,Home Office,Finance,New,14,971936.0,944550.53,0.29,1772.61
2024-09-02,2024-09-06,North,Lucknow,Tablet,Electronics,Home Office,Marketing,VIP,9,149391.0,141383.66,0.21,2450.03
2024-07-05,2024-07-07,North,Lucknow,Snacks,Grocery,Consumer,Sales,Returning,20,24300.0,20720.94,0.05,2009.94
2024-03-30,2024-04-09,East,Patna,Sofa,Furniture,Home Office,Marketing,Returning,13,463281.0,414781.35,0.09,2461.26
2024-05-09,2024-05-12,West,Ahmedabad,Coffee,Grocery,Corporate,Sales,VIP,11,11253.0,13627.16,0.23,2599.22
2024-11-19,2024-11-22,South,Bangalore,Jeans,Clothing,Home Office,Marketing,VIP,19,85408.8,82084.28,0.25,2654.1
2024-04-26,2024-05-02,North,Lucknow,Laptop,Electronics,Corporate,Operations,VIP,16,362592.0,364209.05,0.28,1617.05
2024-11-23,2024-12-01,West,Mumbai,Shoes,Clothing,Home Office,Sales,New,5,3024.0,4556.84,0.24,1563.08
2025-01-21,2025-01-28,North,Chandigarh,Chair,Furniture,Home Office,Marketing,New,10,187130.0,142809.53,0.03,2462.03
2025-02-27,2025-03-01,North,Delhi,Tablet,Electronics,Consumer,Operations,New,3,94827.0,96845.6,0.28,2018.6
2024-06-04,2024-06-11,North,Lucknow,Jacket,Clothing,Corporate,Marketing,New,20,16860.0,14859.6,0.15,191.4
2025-01-20,2025-01-29,East,Bhubaneswar,Tablet,Electronics,Home Office,Finance,Returning,4,170808.0,158327.31,0.11,2892.03
2025-03-01,2025-03-03,North,Chandigarh,T-Shirt,Clothing,Consumer,Operations,VIP,15,37155.0,38097.69,0.3,199.59
2024-01-06,2024-01-09,East,Patna,Milk,Grocery,Home Office,Finance,New,19,19190.0,16361.38,0.02,625.58
2024-09-21,2024-09-29,East,Patna,Rice,Grocery,Corporate,Sales,VIP,6,11088.0,10366.63,0.05,941.83
2024-09-05,2024-09-09,East,Bhubaneswar,Smartphone,Electronics,Consumer,Operations,Returning,1,40382.0,36687.91,0.09,747.93
2024-03-08,2024-03-18,West,Mumbai,Rice,Grocery,Consumer,Operations,New,19,16150.0,17335.42,0.24,1346.92
2024-08-11,2024-08-20,East,Patna,Monitor,Electronics,Corporate,Sales,Returning,14,271404.0,289715.88,0.26,2027.64
2024-02-14,2024-02-24,West,Pune,Desk,Furniture,Consumer,Sales,New,6,107268.0,113814.02,0.3,1182.62
2024-10-13,2024-10-14,East,Bhubaneswar,Smartphone,Electronics,Home Office,Finance,New,8,271363.2,278023.52,0.22,1233.06
2024-09-28,2024-09-29,East,Kolkata,Laptop,Electronics,Home Office,Marketing,VIP,10,726960.0,633948.33,0.07,1493.13
2024-03-29,2024-04-05,South,Bangalore,Snacks,Grocery,Corporate,Operations,New,18,26388.0,20577.98,0.04,1578.62
2024-07-04,2024-07-08,North,Chandigarh,Smartphone,Electronics,Consumer,Finance,VIP,9,374697.0,369566.89,0.26,2363.83
2025-04-09,2025-04-12,North,Delhi,Shoes,Clothing,Corporate,Operations,VIP,16,61280.0,61996.9,0.26,1942.5
2024-01-16,2024-01-23,South,Hyderabad,Shoes,Clothing,Consumer,Finance,VIP,3,5076.0,5587.73,0.19,1171.61
2025-03-13,2025-03-21,West,Pune,Coffee,Grocery,Corporate,Marketing,Returning,17,18037.0,17436.58,0.1,2105.13
2025-03-23,2025-03-28,East,Patna,Tablet,Electronics,Home Office,Marketing,Returning,20,973060.0,1043905.13,0.27,2730.93
2024-05-15,2024-05-25,South,Chennai,Jeans,Clothing,Corporate,Finance,Returning,14,22960.0,21849.14,0.23,955.54
2025-01-05,2025-01-10,East,Patna,Jeans,Clothing,Corporate,Operations,New,8,15992.0,17373.25,0.19,1541.17
2024-06-23,2024-06-26,South,Chennai,Coffee,Grocery,Home Office,Finance,VIP,9,3186.0,5548.45,0.29,2458.03
2025-04-23,2025-05-02,West,Mumbai,Smartphone,Electronics,Corporate,Finance,Returning,19,1307485.0,1151457.33,0.13,870.53
2024-06-09,2024-06-11,West,Ahmedabad,Rice,Grocery,Corporate,Finance,Returning,5,8280.0,8455.26,0.24,258.06
2024-12-17,2024-12-24,North,Chandigarh,Tablet,Electronics,Consumer,Sales,VIP,7,147982.8,123256.54,0.1,1910.64
2024-11-05,2024-11-15,East,Bhubaneswar,Milk,Grocery,Consumer,Operations,VIP,9,4428.0,5380.63,0.01,1793.95
2024-02-16,2024-02-26,South,Bangalore,Milk,Grocery,Home Office,Sales,New,20,7100.0,7592.61,0.03,2551.61
2024-02-24,2024-02-25,South,Bangalore,Milk,Grocery,Consumer,Operations,Returning,8,10296.0,12242.05,0.26,2563.81
2024-08-15,2024-08-23,West,Mumbai,Chair,Furniture,Consumer,Finance,VIP,5,150980.0,138279.8,0.16,888.0
2024-11-11,2024-11-18,West,Pune,Jacket,Clothing,Consumer,Finance,VIP,15,63990.0,63273.17,0.21,1842.77
2024-07-26,2024-07-31,West,Mumbai,Milk,Grocery,Consumer,Marketing,Returning,8,7016.0,7987.05,0.18,1462.17
2024-10-19,2024-10-25,North,Lucknow,Chair,Furniture,Corporate,Sales,Returning,12,91339.2,88595.5,0.22,2736.65
2025-04-11,2025-04-16,North,Chandigarh,Jacket,Clothing,Consumer,Marketing,Returning,16,36720.0,34647.79,0.18,1599.79
2024-12-28,2024-12-31,South,Bangalore,Coffee,Grocery,Consumer,Operations,New,3,943.2,1632.21,0.16,839.92
2024-07-28,2024-08-02,South,Chennai,Cabinet,Furniture,Corporate,Operations,New,6,56256.0,40192.98,0.03,251.22
2025-02-17,2025-02-21,South,Chennai,Snacks,Grocery,Consumer,Operations,New,20,33640.0,26354.54,0.03,2470.14
2024-04-01,2024-04-04,South,Hyderabad,Monitor,Electronics,Home Office,Marketing,VIP,18,1369602.0,933910.04,0.0,2580.68
2024-01-25,2024-02-02,East,Patna,Laptop,Electronics,Corporate,Operations,New,5,352390.0,346507.05,0.18,1164.85
2024-05-07,2024-05-10,East,Bhubaneswar,Cabinet,Furniture,Consumer,Sales,VIP,20,155400.0,131468.89,0.04,932.89
2025-04-27,2025-05-06,West,Ahmedabad,Snacks,Grocery,Home Office,Finance,VIP,12,14064.0,15069.92,0.28,584.0
2024-02-29,2024-03-10,West,Mumbai,Smartphone,Electronics,Consumer,Marketing,Returning,14,561008.0,427879.02,0.01,1512.94
2025-02-10,2025-02-15,North,Delhi,Milk,Grocery,Corporate,Operations,VIP,13,25272.0,21338.06,0.07,1373.18
2024-03-07,2024-03-14,West,Pune,Snacks,Grocery,Corporate,Operations,Returning,2,1410.0,2329.21,0.11,1116.61
2025-02-24,2025-03-05,West,Ahmedabad,Rice,Grocery,Home Office,Marketing,Returning,18,4284.0,4345.33,0.11,661.09
2024-01-13,2024-01-22,South,Bangalore,Smartphone,Electronics,Home Office,Marketing,New,7,394317.0,320465.49,0.13,1068.72
